id,TARGET_poverty,total_population,total_men,total_women,percent_hispanic,percent_white,percent_black,percent_native,percent_asian,percent_pacific,income_gross,income_per_capita,percent_employ_professional,percent_employ_service,percent_employ_office,percent_employ_construction,percent_employ_production,percent_travel_drive,percent_travel_carpool,percent_travel_walk,percent_travel_other,percent_work_at_home,total_employed,percent_employed_private,percent_employed_public,percent_employed_self,percent_employed_family,percent_unemployment
2857,15.7,13470,6647,6823,3,94.3,0.9,0.4,0.5,0,50851,26611,31.1,17.2,19.8,13.6,18.4,79.3,10.1,4.5,1.1,4.9,6177,78.2,11,10.7,0.2,6.6
2858,5.5,24933,12506,12427,4.2,74,17.5,0.1,1.3,0.1,81688,34529,41.5,16.3,22.9,10.9,8.4,83.5,9.8,0.8,1.5,3.2,12096,62.3,33.9,3.7,0.1,7.4
2859,27.1,20506,10343,10163,2.3,43.2,52.9,0,0.6,0,38097,19238,28.2,19.7,23.7,10,18.5,78.8,13.8,1.1,3.6,1.8,7631,73.6,20,6,0.4,9.3
2860,9.5,389438,191639,197799,8.2,83.4,0.8,0.5,4,0.3,65965,34047,37.9,15.3,26.7,8.6,11.5,77.3,9.1,2,1.5,7.2,185660,80.9,11.1,7.8,0.2,8.3
2861,24.5,27326,14716,12610,43.2,47.4,7.9,0.2,0.6,0,39063,18643,22.9,20.5,20.6,21.1,15,79.5,12.3,1.1,1.4,2.3,9857,77.5,14.4,8,0,9.1
2862,17.4,1825502,897690,927812,59.1,29.3,7.1,0.2,2.5,0,51150,24735,34.6,19.6,26.4,9.6,9.8,79.2,11,1.8,1.2,4,824123,79.6,14.8,5.6,0.1,7.4
2863,17.5,68840,34006,34834,1.1,94.5,0.9,1.7,0.4,0,39021,23631,31.6,18.6,22.3,12.9,14.8,80.1,9.8,4.2,1.6,4.3,30233,75,16.4,8.4,0.2,5.3
2864,10.7,4809,2394,2415,3.6,93.4,0.2,1.5,0.3,0,45278,27259,36.3,16.6,23.3,15.4,8.4,71.9,14.2,7.9,0.3,5.2,2292,70.5,19,9.9,0.7,3.3
2865,19.5,52578,26153,26425,6.8,56.1,30.9,1.1,1.4,0,41345,22212,22.6,20.1,22.3,11.9,23.1,83.8,9.4,2.4,2.6,1.5,21085,82.2,13.8,4,0,8.5
2866,10.9,9670,4860,4810,7.2,91.5,0.3,0.2,0.1,0,53415,27063,32.9,17.5,19.7,16.9,13,80.4,11.5,2.9,2.2,2.8,4617,76.1,16.3,7.5,0.1,4.1
2867,21.4,14913,7421,7492,0.8,92.6,3.5,0.2,0.1,0,37067,20180,29.8,15.6,16.6,17.2,20.7,86.2,5.5,2.8,1.6,3.2,5678,73.5,16.9,9.2,0.5,9.3
2868,23.1,81581,38776,42805,9.9,48.3,38.2,0.3,0.9,0.1,39847,21486,29.9,18.3,23,11.2,17.6,83.4,8.7,1.7,4.3,1.8,34701,81.5,14,4.3,0.2,10.1
2869,8.7,25646,12786,12860,1.4,96.6,0.7,0.1,0.3,0,64061,32356,31.8,13.3,23.9,11.9,19.2,82.4,8.8,3,0.9,4.8,13230,80.9,11.1,7.9,0.1,3.6
2870,16.7,1290216,633835,656381,30.2,41.6,19.9,0.1,5.1,0,51586,27394,36.3,20.9,26.3,7.3,9.2,79,9.7,1.2,2.1,5.3,642687,86.5,9,4.3,0.1,6.8
2871,18.7,100177,48518,51659,18.9,68.4,9.3,0.3,1.5,0,36374,23020,29.3,21.5,26.6,14.1,8.6,79.8,9.1,1.7,1.8,4.9,31980,79.8,13.7,6.2,0.3,11.5
2872,19.5,9895,5442,4453,1.2,48.6,48.2,0.2,0.1,0,38712,22201,25.5,21.5,21.7,9.6,21.6,84.1,10.7,1.5,0.8,2.8,2970,61.5,31.6,6.9,0,14.3
2873,19.1,17068,9476,7592,2.2,61,34.4,0.1,0.5,0.1,40331,18204,24.2,23.1,24.2,16.9,11.7,78.5,15.4,1.4,2.2,1.9,6406,71.5,19.4,8.9,0.2,11.2
2874,48.2,7318,4409,2909,0.5,27.3,71.6,0,0,0,20795,14694,32.7,28,18.4,10.4,10.4,90,7.3,0.9,0.1,1.7,1697,74.2,18.2,7.6,0,6.9
2875,9.5,20257,9976,10281,2.4,95.3,0.7,0.2,0.1,0.1,65370,31151,37.4,13.9,24.8,11.4,12.6,85.1,6.9,3.1,0.5,4.5,10850,79.6,13.5,6.7,0.2,1.4
2876,18.2,28202,13727,14475,4.2,78.6,14.8,0,0.9,0.2,40076,19518,24.3,14.5,24.3,11.2,25.8,85.2,11.7,0.8,0.4,1.9,11565,80.3,12.3,7.4,0,8.3
2877,12.9,12582,6414,6168,12.6,84.4,0.4,0.8,0.7,0.1,51593,20602,25.8,20.3,16.5,20,17.4,75.1,16.2,3,1.4,4.1,5499,73.2,17.4,9.2,0.2,4.3
2878,27,17957,9435,8522,2.2,10.2,0.7,82,0.9,0,53853,18654,36.2,19.7,23.9,9.6,10.6,24.9,13.6,30.8,26,4.1,6075,51.9,46.4,1.7,0,19.3
2879,17.6,30058,14880,15178,2.5,91.9,3.2,0.4,0.3,0,35719,21835,25.6,16.4,23.7,11.6,22.8,85.3,10.1,0.5,1.6,2.4,11899,77.6,15.8,6.2,0.4,5.5
2880,15.6,1337,668,669,0.3,98.2,0,0.4,0,0,48102,32095,39.4,15.4,14.5,18.4,12.2,64.2,6.9,7.8,0,21.1,629,59.3,13,27.2,0.5,2
2881,12.4,13147,6363,6784,2.1,85.3,8.3,0,0,0,47736,25349,30.7,22.2,20.6,15.1,11.4,76.9,13.4,1.9,1.2,6.1,5965,68.8,17.6,13.7,0,6.6
2882,14.8,4625,2156,2469,1.3,87.2,8.7,0.3,0.3,0,38036,19764,24.3,20,16.5,16.1,23.1,81,6,0.2,6,6.9,1631,76.8,12.2,11,0,8.5
2883,16.7,259830,127247,132583,4.7,78,10.6,0.2,2.4,0,51945,29258,39.3,19,22.6,6.1,13,82.4,7.5,2.9,1.6,4.1,128938,83.2,10.8,5.8,0.2,6.6
2884,17.5,76330,38992,37338,14.6,73.5,7.8,0.1,1.6,0,50710,25742,30.3,23.1,22.6,12.7,11.3,77.8,9.6,4,1.4,5.1,32243,72.2,21,6.6,0.2,11.5
2885,16.6,119157,58761,60396,8,76.4,12.3,0.5,0.7,0,47529,25013,30.3,16.2,23.5,10.9,19,89.7,7.1,0.8,0.8,1.5,50611,81.9,12.8,5,0.3,6.5
2886,27.8,45527,22893,22634,2.2,52.9,41.4,0.3,1.5,0.2,37008,20114,30.3,26.9,20.2,9.8,12.8,85.2,8.8,2.5,1.4,1.7,17647,68.6,27.7,3.7,0,9
2887,12,15807,9003,6804,67.7,26.7,4.2,0.7,0.2,0.1,50305,19772,18.9,18.5,25.4,20.3,16.9,81.8,13.5,2.2,0.7,1.4,6447,68.6,24.5,6,0.9,4.8
2888,14.5,361509,178949,182560,4.5,70.6,11.7,0.2,8.7,0,65618,37455,52.6,15.7,18.4,4.4,8.8,72.2,7.7,6.5,2.5,5.9,183919,77.7,17.6,4.6,0.2,5.4
2889,14.4,51760,25011,26749,5.5,74.2,2.6,9.7,1.7,0,50023,28145,36.4,18.3,23.3,10.1,11.9,81.6,11.4,2.3,1.4,3.1,23028,80.5,13.4,5.9,0.2,5.3
2890,18,352060,173195,178865,62,31.3,3.7,0.2,1.7,0.1,50337,25176,28.7,21.5,24.3,13.3,12.2,80.3,11.7,2.1,2.2,2.2,162895,76.6,16.3,6.9,0.2,6.6
2891,8.1,260814,127423,133391,15.9,71.5,2.1,0.1,5.7,0.1,104703,66748,53.8,14.4,21.4,5.7,4.6,65.3,8.1,3.7,2.4,10.7,130570,74.1,10.6,15,0.2,4.5
2892,23,31507,15818,15689,16.3,77.7,4.7,0.2,0.4,0.1,39501,19314,24.4,13.9,21.1,11.9,28.7,84.9,10.1,0.2,2.7,1.9,12534,78.5,15.6,6,0,8.2
2893,15.1,20757,10231,10526,27.8,58.1,13.6,0.1,0.2,0,46618,25578,29,16.9,20.4,16.2,17.5,87.2,7.8,1.9,0.2,1.8,9169,72.6,17.3,9,1.1,4.2
2894,14.2,140152,66926,73226,9.2,43.4,44,0.1,1.6,0,59333,25449,34.3,15.6,26.2,9.2,14.7,81.8,10.3,0.7,1.7,4.8,66421,80.6,13.8,5.7,0,7.9
2895,17.4,134435,65704,68731,23.2,65.6,7.2,0.4,1.7,0,45396,23896,30.3,21.9,25.8,11.1,10.9,81.4,11.4,2.3,1.8,2.5,60708,77.5,16.5,5.7,0.2,5.9
2896,13,32148,15475,16673,2.1,75.6,18.4,0.3,0.7,0,47558,23469,28.5,20.5,25.3,10.4,15.3,82.4,9.9,2,1.7,2.7,14663,78.8,15.1,5.9,0.2,6.6
2897,10.9,548744,267263,281481,29.4,42.4,20.3,0.1,4.8,0,69594,35308,36,17.5,24.6,7.6,14.4,69,7.7,3.2,5.9,3.7,267803,82.6,13.4,3.9,0.1,9.8
2898,20.7,6744,3372,3372,0.4,93,3,0,0.3,0,35449,18669,34.7,14.8,22.7,9.9,17.9,82.7,8.5,0.2,1,7.7,2401,75.9,18.7,5.4,0,5.1
2899,11,57961,30261,27700,4,81,0.5,7.1,1.5,0.3,65279,33336,32.9,18.4,21.5,15.4,11.8,68.3,10.5,5.3,7.6,7.4,25564,70.6,19,9.5,0.8,8.6
2900,22,17410,8192,9218,22.1,51.8,24.5,0.1,0.2,0.1,36079,16739,26.2,20.7,22.8,14.7,15.6,76.2,13.5,3.1,2.3,3.2,6068,70.8,20.5,8.4,0.3,7.2
2901,6.9,156021,75368,80653,5.4,43.1,42.8,0.6,3.1,0.1,93973,38890,42.2,17,24.7,8.6,7.4,81.4,7.3,1.1,0.6,3.7,78635,65.7,30.9,3.2,0.2,4.5
2902,14.3,179144,85782,93362,12.2,79.3,4.9,0.3,1.2,0,44324,23495,29.6,19.9,29.7,10.1,10.7,82,9.1,0.9,1.9,5.8,63962,81.8,13,4.9,0.2,8.8
2903,21,60572,28819,31753,3.1,62.7,32.5,0.2,0.4,0,42835,25216,31.6,21.7,24.1,8.8,13.7,83.7,8.3,1.3,2,4.2,22756,78.9,13.3,7.6,0.1,11.2
2904,18.5,38055,18595,19460,4.7,67.6,2.3,7.3,0.9,0,43261,21827,32.6,18.1,25.7,11.9,11.8,86.6,7.1,2.4,1,2.5,17465,65,29.3,5.7,0.1,6.2
2905,26.3,75835,36106,39729,3,57.1,36.8,0.2,0.9,0,39555,20783,34,17.2,26.2,9.3,13.4,79.6,8.5,2.1,8.3,1.2,32089,77.9,18.8,3.2,0,11.9
2906,24.6,28229,13957,14272,0.9,96.7,0.4,0.2,0.1,0,35560,18556,27.9,19.3,17.4,14,21.5,80,10.7,2.7,1.6,4.4,10135,81.4,12.3,6,0.3,13.4
2907,11.7,119129,58718,60411,5.3,69.4,21.8,0,0.9,0,74748,31520,37.3,15,23.5,11,13.1,87.1,7.8,0.5,1,3.6,57496,80.7,14.1,5.2,0.1,6.3
2908,13.3,22983,12253,10730,26.4,65.9,4.4,0.8,0.4,0.1,43288,21555,24.1,15.6,24.6,18.9,16.9,83.9,13,1.3,1,0.7,9444,79.6,13.3,7,0,5.4
2909,23.1,12963,7393,5570,8.4,62,25.3,1.5,0.8,0,43257,19102,25,20.3,16.9,17.5,20.3,78.8,13.6,0.4,2.4,4.4,4412,74.8,19.8,5.2,0.2,10.4
2910,13.2,137096,67159,69937,3.5,88.4,5.9,0.2,0.5,0,60456,27280,30.4,16.1,24.3,15,14.2,87.9,8.2,0.4,0.7,2.7,61986,80.3,15.3,4.3,0.1,5.8
2911,3.4,1180,655,525,34.1,65.9,0,0,0,0,67303,35054,44.1,5,19.2,27.3,4.4,81.1,5.8,2.6,1.2,9.3,499,68.5,17,14.4,0,2.5
2912,17.9,8824,4485,4339,2,85,0.4,8.4,0.4,0.1,45638,24515,27.4,18.2,17.6,19.1,17.8,76.8,12.9,2.7,1,5.7,3667,72.9,17.5,9.4,0.3,7.3
2913,30.4,2161,1098,1063,2.2,94.6,1.9,0,0,0,30694,21764,30.6,12.8,18.2,16.2,22.1,85.4,10.3,2.4,0.5,1.5,881,78.8,17.7,3.5,0,5.9
2914,15.1,13327,6586,6741,2.4,95.8,0.3,0.1,0.5,0.2,45637,26427,29.4,16.7,22.4,13.2,18.3,78,10.9,4.8,0.8,4.8,6544,76.7,12.1,10.7,0.5,2.5
2915,6.8,184454,91198,93256,5.7,89.4,1.5,0.1,1.9,0,76438,40619,40.8,17,21.6,9.8,10.8,83.7,6.2,2.4,1,5.3,98166,77.7,13.5,8.6,0.2,6
2916,11.4,13319,6753,6566,2,96.4,0.5,0.2,0.1,0,50196,26170,31.6,14.8,19.3,14,20.3,75.9,11.6,4.1,1,7.1,7013,77.9,11,10.7,0.5,3.7
2917,15.7,1351087,658639,692448,27.4,50.3,15.5,0.2,3.9,0.1,53742,29806,38.4,17.9,26.5,8.6,8.6,80.1,8.8,1.5,1.9,6.2,647075,83.7,11.7,4.5,0.1,6.8
2918,9.5,74053,37440,36613,2.4,91.8,4,0.2,0.6,0.1,54558,27000,31.1,17.2,22.4,10,19.3,86.6,6.5,1.3,0.9,4.3,34285,76.4,17.6,5.8,0.2,4.7
2919,6.7,28628,14859,13769,4.4,90.3,1.1,0.9,1.3,0.1,72099,35114,27.7,16.1,23.2,17.5,15.5,82.2,9.6,2.5,1,4.5,16062,77.5,13.6,8.9,0.1,2.8
2920,17.1,268613,130472,138141,8.3,73.6,12.8,0.3,2.1,0.1,48121,25893,34.6,17.6,24,6.7,17.1,81.8,8.1,3.7,1.2,3.8,125645,86.6,9.2,4,0.1,6.4
2921,23,12184,5917,6267,8,54.2,36.4,0.1,0.8,0.2,35055,22490,30.9,20.5,21.2,15.5,11.9,75.6,12.7,3.7,1.3,5.6,4830,72.3,17.4,10.2,0.1,9.5
2922,11.6,15050,7719,7331,1.5,85.4,0.6,9.9,0.4,0,46665,26485,34.6,19.2,19.6,13.6,13,75.6,10.2,4.7,1.5,6.8,6859,68.4,20.8,10.4,0.4,7.2
2923,11.7,5039,2489,2550,1.4,98,0.3,0,0,0,48299,29035,31.7,13.2,23.2,16.2,15.6,77.3,9.9,4.3,0.6,7.5,2388,70.7,17,11.9,0.3,2.8
2924,32.6,12094,5547,6547,5.8,45.7,47.5,0.1,0.1,0,27036,18187,27.4,17.7,23.3,17,14.5,85.4,9.3,1.5,2.1,1.5,4440,68.6,26.9,4.5,0,12.2
2925,19.6,11944,6016,5928,2.1,93.5,1.6,0,1.9,0,36621,18236,26.5,13.8,26.9,13.2,19.5,74.9,16.5,0.4,3.6,3.7,4858,74.8,10.3,15,0,7.7
2926,12.4,45831,22151,23680,9.1,80.4,6.8,0,0.8,0,63171,30240,33.3,16.9,23.3,9.7,16.8,82.1,9.5,2.3,1.3,4.4,22446,80.6,12.3,6.7,0.3,4.4
2927,11.5,2230,1110,1120,3.4,94.1,0,0.1,1.2,0,45855,22884,35.6,18.2,24.8,12.7,8.7,75.3,8.6,5.7,0.9,9.4,883,48.5,32.4,19.1,0,7.4
2928,25,11669,5965,5704,2.6,84.8,7.6,0.7,0.2,0,32309,18199,23,22.9,22.8,9.6,21.8,80,10.9,1.5,1.9,5.2,3514,79.1,13.1,7.1,0.7,11.6
2929,14.9,2182,1065,1117,36.8,58.8,1.2,0.5,0,0,34464,22016,28.6,23.7,17.9,20.5,9.3,73.8,17.3,3.5,0.3,5.1,797,52.9,24.6,21,1.5,8.3
2930,21.4,19081,9698,9383,61.5,36.2,0.2,0.1,0.6,0.1,46564,17564,23.9,12.3,16.3,31.1,16.4,74.9,14.3,2.3,1.8,6.2,7698,81.5,14.4,3.8,0.3,9.6
2931,9.1,14933,7487,7446,2.8,94.6,0.8,0.5,0.2,0,67949,31309,32.1,18.4,23.1,12.9,13.5,84.8,6.7,1.9,0.7,4.2,7416,75.5,16.9,7.5,0.2,3.2
2932,16.7,21378,10652,10726,2.7,91.2,4.1,0.1,0.7,0,47574,24981,29.7,17,21,12.6,19.7,83.8,9.5,1.1,0.6,4.8,9657,76.9,14.1,8,1,9.1
2933,13.5,240076,115873,124203,4.8,71.8,18.8,0.6,1.7,0,54117,27868,36.2,15.4,26.9,8,13.5,83.5,9.2,1,1,4.7,112791,82.2,12.6,5,0.2,8.9
2934,15.2,67477,33646,33831,2.5,90.1,4,0.2,1,0,48600,26023,32.3,21.3,24.5,9.2,12.8,85.1,7.7,1.6,0.9,4.1,28720,73.5,20.7,5.7,0.1,6.9
2935,19.5,3224,1582,1642,50.5,49.1,0.1,0,0.2,0,55543,25199,30.8,15.1,17.2,19.5,17.3,74.3,16.4,0.3,2.3,6,1499,67.4,23.5,9.1,0,4.1
2936,16.2,34518,17475,17043,4.1,93.8,0.4,0.3,0.4,0,45048,21699,28.6,15,17.1,13.9,25.4,73.2,8.3,5,2.8,10.7,15579,75.8,9,14.7,0.6,4.8
2937,15.8,75190,37397,37793,11.2,81.5,3.1,0.4,0.6,0.1,49119,25433,28.9,19,21.3,12.3,18.6,81.6,10.3,2.9,0.8,4.1,33499,81.6,11.6,6.7,0.1,6.6
2938,13.8,202924,100359,102565,15.4,75.3,5.4,0.1,1,0,52449,23817,25.5,14.2,21.6,7.3,31.5,77.6,14,1.7,2.7,3.5,94516,87.1,7.8,4.9,0.2,5.6
2939,15.8,16569,8209,8360,1.4,96.4,0.6,0.2,0.4,0,46405,25046,25.6,16.8,20.7,12.1,24.8,81.6,8.9,2.4,0.7,5.6,7347,79.7,11.5,8.5,0.2,4.8
2940,19.1,87497,43668,43829,24.5,65.9,0.6,3.3,1.7,0.2,46528,27093,32.5,22,22.6,14.4,8.5,74.6,10.1,5.2,1.7,8.1,37084,63.6,19.7,16.2,0.5,10.4
2941,21.8,12668,5828,6840,4.7,45.1,48.9,0.2,0,0,34538,20067,21.7,18.2,19.4,13.9,26.8,80.5,16,1.7,0.3,1.5,4410,76.5,17.3,6,0.2,15.5
2942,16.6,22338,10878,11460,6.3,87.5,0.3,1.9,0.6,0,40884,24682,32,21.3,25.2,13.7,7.8,75.8,8.7,7.7,1.6,6.2,7930,67.7,19.4,12.9,0,11.3
2943,14.7,374979,181905,193074,1.8,87.2,7.1,0.1,0.8,0,47137,25547,31.7,18.9,24,8.4,16.9,85.1,8.6,1.6,0.6,2.8,174941,84.4,10.2,5.3,0.1,8.5
2944,17.6,77486,38184,39302,20,67.2,10.6,0.2,0.7,0,48729,21194,23.9,14.9,23.4,17.9,19.9,85.9,10.8,1.6,1,0.6,27767,78.4,13.6,7.8,0.2,11.5
2945,5.7,2232,1093,1139,38.5,59.1,0.3,0.9,1.1,0,50165,26693,33.1,21.2,17.1,22.3,6.2,64.4,17.2,4,0.4,14,1074,50.5,29.5,18.2,1.8,7.1
2946,16,6473,3509,2964,3.7,45.3,0.2,39.8,1.1,0.6,52114,26695,29.2,18.1,18,18.1,16.5,50.7,15.3,19.2,8.6,4.9,2780,49.4,39.4,11,0.3,13.5
2947,7.8,37361,17951,19410,21.8,75.1,0.7,0,0.7,0,73240,36126,46.7,15.7,23.2,8.7,5.6,76.3,12.4,2.1,1.2,7.6,16597,73.9,15.7,10.4,0,4.5
2948,17.6,41264,20305,20959,39.2,46.1,14.2,0,0.1,0,45176,21581,27.2,19.5,20,17.5,15.8,82,11.8,1.3,0.8,3.9,18584,78.9,12.3,8.6,0.2,6.6
2949,10.6,561683,269512,292171,3.4,69.2,20.3,0.1,5,0,65123,34064,41.9,17.2,25.1,6.7,9.1,73.7,7.1,3.8,1,4,269220,85.3,9.8,4.8,0.1,8.2
2950,14.8,28110,13947,14163,2.8,62.6,32.8,0.1,0.4,0,51397,23395,27.2,20.3,21.5,13.7,17.3,87.1,7,1.1,1.1,3.5,12653,74.1,19.5,6,0.4,9.7
2951,16,98112,48235,49877,4.4,76.9,13,2.4,0.8,0,52705,26331,27.7,15.3,23.3,16.1,17.6,80.6,10.4,0.9,5.2,2.4,42975,82.2,12,5.7,0.1,7
2952,20,9452,5036,4416,22.4,73.6,2.6,0.6,0.3,0,43951,22241,28.4,16.4,22.8,17.6,14.8,80.6,12.8,2.9,1.7,1.4,3805,70.7,16.3,13,0,3.9
2953,15.9,41892,20714,21178,1.6,93.5,2.5,0.1,0.3,0,46787,23039,28,15.6,27.1,9.5,19.8,84.9,7,2.9,1.4,3.5,18460,82,12,5.7,0.3,9.2
2954,27.6,72435,35683,36752,9.8,71.7,16.2,0.3,0.6,0,33619,18950,23.3,22.8,24,15.9,14,78.5,12.7,1.8,1.9,4.4,25030,78,15.9,5.8,0.2,10.3
2955,5.4,10276,5238,5038,2.7,95.2,0.4,0,0.7,0.1,74314,27312,38.6,14.2,21.4,14.2,11.6,83.3,10.1,1.3,0.8,4.4,4234,80.1,14.2,5.7,0,6
2956,10,7716,4066,3650,46.8,51.8,0,0.3,0,0,57474,26138,29.6,13.4,20.5,21.1,15.4,78.8,10,3.4,0.2,7.1,3620,73.8,14.3,11.7,0.3,4.6
2957,10.8,66260,33449,32811,4.6,89.5,2.1,0.8,1.1,0,62324,28478,40,15.2,21.4,11.6,11.8,84.8,7.9,1.6,1.3,4.2,31363,77.9,16,6,0.1,4.5
2958,6.9,2924,1444,1480,3.7,95.6,0.1,0,0,0,55893,29171,41.8,11.8,18.5,19.1,8.8,75.5,7.7,3.8,0.3,12.7,1499,59,21.7,18.7,0.7,1.7
2959,20,24387,12030,12357,1.9,95.5,0.3,0,0.1,0,37171,20799,24.2,23.5,17.4,13.7,21.3,80.5,13.2,1.8,0.8,3.4,9420,79.8,10.8,8.9,0.5,11.6
2960,31.8,38241,19272,18969,7.1,89,0.6,0,1.1,0.1,33620,15257,39,19.2,23.4,8.8,9.6,68.8,12.7,8.7,3.8,5.5,17073,84.4,10.8,4.2,0.5,9.2
2961,7.4,38942,19374,19568,1.7,95.7,0.6,0.1,0.8,0,69507,34198,38,16.5,22.2,9.6,13.7,85.9,7.1,1.9,0.6,3.9,18685,84.2,10,5.7,0.2,4.7
2962,17.3,285506,137781,147725,6.3,49.1,39.4,0.2,2.5,0.1,52215,28765,36.2,21.1,22.6,8.1,12,78.5,9.5,2.5,2.6,4.1,132386,80,14.5,5.3,0.2,8.7
2963,27.9,8036,3937,4099,4.6,54.7,39.5,0.2,0.4,0,42622,20302,28.4,17.8,21.1,19.6,13,82.9,11.2,1,2.1,2.7,3191,71,25,4,0,6.5
2964,17.4,672391,319046,353345,10.7,36,46.9,0.2,3.7,0,77649,50832,61.7,15.3,16.7,2.7,3.6,34,5.4,13.2,6.2,5.7,357701,71,24.6,4.3,0.1,8
2965,18.3,8615,4280,4335,2.1,95.5,0.8,0.2,0,0,42889,20947,29.5,19.4,23,13.6,14.6,76.2,12.3,5.6,2.4,3.5,3821,71.7,16.6,11.1,0.7,3.3
2966,20.7,43530,21706,21824,12,77.2,1.5,2.9,1.6,0.3,40884,24605,32.9,21.3,21.9,14.4,9.5,74.4,9.9,4.9,1.3,8.9,16544,63,22.5,14.3,0.3,9.1
2967,12.8,375384,187873,187511,19.1,66.4,9.3,0.1,2.5,0,70848,31023,35.1,19,26.2,8.4,11.3,74.1,10.1,3.9,1.9,4.9,171651,75.7,19.8,4.3,0.1,7.3
2968,8.2,675,356,319,0.6,95.4,0,0.4,2.4,0,51000,30475,42.3,10.6,17.9,18.4,10.6,53.3,13.1,14.1,0,19.5,385,57.9,22.3,19.2,0.5,0
2969,33.4,6776,3258,3518,1,61.8,34.6,0.6,0.2,0,31014,18564,26.8,27.8,25.9,4.9,14.6,87.7,5.8,1.7,1.4,2.6,2164,75,20.6,4.4,0,8.2
2970,13,62192,30902,31290,10.7,77.4,3.1,2.2,1,2.1,48238,24928,26.5,17.7,23.3,14.6,17.9,84.5,9.9,1.6,1.1,2.8,28056,77.6,15.4,6.7,0.2,5.6
2971,13,1231145,592511,638634,1.8,79.6,12.9,0.1,3.3,0,53040,32848,43.7,17,24.6,6.1,8.5,72.1,9,4.2,1.5,4.2,612259,86.2,9.3,4.5,0.1,7.1
2972,15,81343,42338,39005,2.8,93.4,2.2,0.1,0.5,0,42257,21362,26.8,19.2,22,11.8,20.2,83.1,10.4,2.8,1,2.4,34110,80.4,13.2,6.3,0.2,7.8
2973,11.3,1629615,799649,829966,22.5,32.2,10.7,0.3,28.7,0.8,85743,41363,48,16,20.4,6.4,9.2,62,10.1,3.7,3.6,6,826310,79.3,13.2,7.3,0.1,6
2974,13.9,38814,19133,19681,2.5,68.2,27.6,0,0.6,0,54890,29431,32.4,14.5,25,12.4,15.7,86.8,8.1,0.6,0.9,3.6,17031,79.8,13,7.1,0.1,8.5
2975,23.5,7780,3820,3960,1.8,95.2,1.6,0.7,0.3,0,28804,16881,26.7,20.2,19,15.4,18.7,85.3,8.9,0.6,0.8,4.3,2765,65.3,23.1,11.6,0,7.2
2976,9.6,18818,10056,8762,10.1,85.3,1.6,0.4,0.8,0,53762,28907,35.7,19.4,22.4,11.4,11,71.8,7.3,4.4,6.1,10.2,8379,71.8,18,9.5,0.6,2.5
2977,12.5,9930,5096,4834,4.3,90.2,0.5,2.7,0.6,0,54645,28182,33.4,17.1,19.7,13.1,16.7,75.1,9.1,5.9,1.1,8.1,5014,74.7,12,13,0.3,2.7
2978,21.3,12313,6129,6184,0.7,66.8,31.2,0.1,0.1,0,35079,18719,25.1,21.6,23.1,15.8,14.4,74.5,12.8,2.4,5.4,4,5266,72.2,22.8,5,0,4.9
2979,23.2,13623,6673,6950,26.9,71.2,0.4,0.1,0.3,0,37470,19743,26.9,15.7,20.7,15.6,21.2,80.8,12.2,2.2,1.1,3.7,5338,72.2,15,12.3,0.5,4.5
2980,6.4,66471,32665,33806,5.5,72.8,13,0.2,5.2,0.2,81749,35876,48.2,14.8,20.6,8.4,8,84.6,7.5,1.7,1.1,4.8,30160,67.6,27.5,4.7,0.3,5.8
2981,11.2,285729,143783,141946,29,66.4,1,0.4,1.3,0.1,66489,29226,33.2,16.9,22.7,13,14.2,80,10.6,2.1,1.3,5.5,139546,80.6,12.9,6.3,0.3,5.3
2982,16.2,37097,18913,18184,49,42.6,2.1,0.4,3.9,0,51703,23074,22.8,18.4,20.6,15.2,23,80.7,13.1,1.6,1.1,2.8,18653,81.4,13.3,5.1,0.3,4.7
2983,10.6,53638,26755,26883,21,74,2.1,0.3,1.2,0,62701,29029,29,15.5,23.1,11.6,20.8,84.2,9,0.7,0.5,5.3,25060,83.7,9.4,6.9,0,8.1
2984,15.8,24480,11852,12628,2.2,95.3,0.2,0.1,0.6,0.1,43344,24845,29.6,20.6,23.5,13.7,12.5,76.5,15.3,1,1.6,5.4,9299,73.6,14.1,12.1,0.2,8.3
2985,17.7,9154,4627,4527,1,96.4,1.3,0,0,0,41114,22765,28.3,17.5,18.3,14.3,21.6,77.9,13,2.8,1.5,3.9,3690,71,18.9,9.9,0.1,4.4
2986,11.9,169785,82231,87554,1.4,90,6,0,0.6,0,50581,27233,32.4,18.4,25.2,8.7,15.2,83.3,8.6,2.8,0.7,3.3,80816,85.6,9.8,4.5,0,6.8
2987,15.9,186145,90211,95934,4.6,70.4,17.4,0.2,3.9,0,53063,29683,38.4,18.8,24.4,7.5,10.9,82.5,8.2,2.5,1.5,2.8,84233,86.4,9.6,3.9,0.2,8.3
2988,11.3,33477,16748,16729,4.3,89.6,3,0.1,1.6,0,62593,29722,38.3,17.8,22.8,8.1,13,76.7,7.8,3.9,1,10,18581,79.9,14.3,5.7,0.2,3.8
2989,27.7,6598,3285,3313,2.4,47.3,0.2,48,0,0.3,36744,17442,38,16.6,18.6,19.7,7.1,66.1,12.2,8.8,1.5,10.1,2574,45.7,38.1,10.2,6,13.4
2990,11.3,6927,3404,3523,1.5,96.3,0.1,0.3,0.7,0,47428,27949,25,21.4,18.3,12.9,22.4,85.4,6.5,2.2,0.8,4.7,3331,76.7,14.3,8.3,0.7,6
